Godot Engine v4.6.2.stable.official.71f334935 - https://godotengine.org

runtime_mountain_raster_walk_probe: start density=0.60
runtime_mountain_raster_walk_probe: route_size=7
[FrameBudget] streaming=1.4ms topology=0.0ms visual=0.0ms spawn=0.0ms total=1.4ms/6.0ms world.streaming_v0=1.4ms(60)
ERROR: Parameter "t" is null.
   at: texture_2d_get (./servers/rendering/dummy/storage/texture_storage.h:106)
   GDScript backtrace (most recent call first):
       [0] _capture_viewport (res://tools/runtime_mountain_raster_walk_probe.gd:440)
       [1] _run (res://tools/runtime_mountain_raster_walk_probe.gd:96)
       [2] _wait_until_settled (res://tools/runtime_mountain_raster_walk_probe.gd:293)
[FrameBudget] streaming=1.4ms topology=0.0ms visual=0.0ms spawn=0.0ms total=1.4ms/6.0ms world.streaming_v0=1.4ms(60)
[FrameBudget] streaming=1.4ms topology=0.0ms visual=0.0ms spawn=0.0ms total=1.4ms/6.0ms world.streaming_v0=1.4ms(60)
STREAMING_STEP_TIMING total=25.24ms {"drain_packets":0.007,"drain_pages":0.005,"enqueue":0.588,"evict":0.338,"player_chunk":7.927,"prune":0.038,"publish":15.778,"queue_pages":0.543,"spawn":0.004,"wrap":0.01}
[FrameBudget] streaming=1.6ms topology=0.0ms visual=0.0ms spawn=0.0ms total=1.6ms/6.0ms world.streaming_v0=1.6ms(60)
STREAMING_STEP_TIMING total=11.20ms {"drain_packets":0.01,"drain_pages":0.234,"enqueue":0.76,"evict":0.546,"player_chunk":0.017,"prune":0.058,"publish":9.111,"queue_pages":0.45,"spawn":0.002,"wrap":0.01}
STREAMING_STEP_TIMING total=23.65ms {"drain_packets":0.008,"drain_pages":0.006,"enqueue":0.588,"evict":0.607,"player_chunk":0.02,"prune":0.038,"publish":22.186,"queue_pages":0.18,"spawn":0.002,"wrap":0.012}
STREAMING_STEP_TIMING total=19.87ms {"drain_packets":0.009,"drain_pages":0.162,"enqueue":0.594,"evict":0.547,"player_chunk":0.016,"prune":0.039,"publish":18.354,"queue_pages":0.134,"spawn":0.002,"wrap":0.01}
STREAMING_STEP_TIMING total=7.63ms {"drain_packets":0.009,"drain_pages":0.005,"enqueue":0.594,"evict":0.451,"player_chunk":0.021,"prune":0.033,"publish":6.363,"queue_pages":0.136,"spawn":0.002,"wrap":0.011}
STREAMING_STEP_TIMING total=22.64ms {"drain_packets":0.005,"drain_pages":0.003,"enqueue":0.473,"evict":0.481,"player_chunk":0.01,"prune":0.022,"publish":21.522,"queue_pages":0.116,"spawn":0.001,"wrap":0.006}
STREAMING_STEP_TIMING total=6.26ms {"drain_packets":0.008,"drain_pages":0.005,"enqueue":0.487,"evict":0.472,"player_chunk":0.02,"prune":0.023,"publish":5.099,"queue_pages":0.126,"spawn":0.002,"wrap":0.012}
STREAMING_STEP_TIMING total=21.68ms {"drain_packets":0.005,"drain_pages":0.004,"enqueue":0.481,"evict":0.478,"player_chunk":0.012,"prune":0.019,"publish":20.556,"queue_pages":0.112,"spawn":0.002,"wrap":0.006}
STREAMING_STEP_TIMING total=8.75ms {"drain_packets":0.009,"drain_pages":0.007,"enqueue":0.488,"evict":0.577,"player_chunk":0.018,"prune":0.02,"publish":7.467,"queue_pages":0.154,"spawn":0.002,"wrap":0.006}
STREAMING_STEP_TIMING total=27.10ms {"drain_packets":0.008,"drain_pages":0.006,"enqueue":0.593,"evict":0.575,"player_chunk":0.016,"prune":0.018,"publish":25.733,"queue_pages":0.137,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=8.59ms {"drain_packets":0.009,"drain_pages":0.005,"enqueue":0.581,"evict":0.572,"player_chunk":0.022,"prune":0.018,"publish":7.226,"queue_pages":0.138,"spawn":0.002,"wrap":0.01}
STREAMING_STEP_TIMING total=23.81ms {"drain_packets":0.008,"drain_pages":0.006,"enqueue":0.589,"evict":0.49,"player_chunk":0.015,"prune":0.014,"publish":22.537,"queue_pages":0.14,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=7.51ms {"drain_packets":0.008,"drain_pages":0.005,"enqueue":0.482,"evict":0.49,"player_chunk":0.019,"prune":0.011,"publish":6.357,"queue_pages":0.122,"spawn":0.002,"wrap":0.01}
STREAMING_STEP_TIMING total=23.16ms {"drain_packets":0.006,"drain_pages":0.005,"enqueue":0.483,"evict":0.6,"player_chunk":0.014,"prune":0.009,"publish":21.907,"queue_pages":0.125,"spawn":0.002,"wrap":0.008}
STREAMING_STEP_TIMING total=7.65ms {"drain_packets":0.008,"drain_pages":0.005,"enqueue":0.47,"evict":0.482,"player_chunk":0.019,"prune":0.008,"publish":6.527,"queue_pages":0.121,"spawn":0.002,"wrap":0.007}
STREAMING_STEP_TIMING total=27.80ms {"drain_packets":0.007,"drain_pages":0.005,"enqueue":0.483,"evict":0.585,"player_chunk":0.013,"prune":0.002,"publish":26.569,"queue_pages":0.123,"spawn":0.003,"wrap":0.008}
[FrameBudget] streaming=2.5ms topology=0.0ms visual=0.0ms spawn=0.0ms total=2.5ms/6.0ms world.streaming_v0=2.5ms(60)
STREAMING_STEP_TIMING total=15.93ms {"drain_packets":0.008,"drain_pages":0.006,"enqueue":0.495,"evict":0.325,"player_chunk":7.886,"prune":0.041,"publish":6.395,"queue_pages":0.763,"spawn":0.002,"wrap":0.011}
STREAMING_STEP_TIMING total=30.19ms {"drain_packets":0.238,"drain_pages":0.006,"enqueue":0.504,"evict":1.022,"player_chunk":0.015,"prune":0.042,"publish":27.788,"queue_pages":0.565,"spawn":0.002,"wrap":0.008}
STREAMING_STEP_TIMING total=13.35ms {"drain_packets":0.279,"drain_pages":0.009,"enqueue":0.785,"evict":0.593,"player_chunk":0.019,"prune":0.057,"publish":11.413,"queue_pages":0.178,"spawn":0.003,"wrap":0.014}
STREAMING_STEP_TIMING total=31.62ms {"drain_packets":0.252,"drain_pages":0.013,"enqueue":0.677,"evict":0.522,"player_chunk":0.017,"prune":0.047,"publish":29.913,"queue_pages":0.168,"spawn":0.003,"wrap":0.009}
STREAMING_STEP_TIMING total=9.90ms {"drain_packets":0.247,"drain_pages":0.006,"enqueue":0.68,"evict":0.498,"player_chunk":0.018,"prune":0.044,"publish":8.233,"queue_pages":0.163,"spawn":0.003,"wrap":0.011}
STREAMING_STEP_TIMING total=27.18ms {"drain_packets":0.21,"drain_pages":0.145,"enqueue":0.62,"evict":0.526,"player_chunk":0.016,"prune":0.033,"publish":25.472,"queue_pages":0.144,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=11.65ms {"drain_packets":0.277,"drain_pages":0.007,"enqueue":0.683,"evict":0.878,"player_chunk":0.018,"prune":0.046,"publish":9.582,"queue_pages":0.14,"spawn":0.003,"wrap":0.01}
STREAMING_STEP_TIMING total=35.59ms {"drain_packets":0.258,"drain_pages":0.007,"enqueue":0.652,"evict":1.102,"player_chunk":0.018,"prune":0.035,"publish":33.344,"queue_pages":0.161,"spawn":0.003,"wrap":0.007}
STREAMING_STEP_TIMING total=13.61ms {"drain_packets":0.242,"drain_pages":0.006,"enqueue":1.129,"evict":0.739,"player_chunk":0.016,"prune":0.033,"publish":11.274,"queue_pages":0.154,"spawn":0.002,"wrap":0.01}
STREAMING_STEP_TIMING total=33.63ms {"drain_packets":0.261,"drain_pages":0.007,"enqueue":0.681,"evict":0.677,"player_chunk":0.017,"prune":0.047,"publish":31.689,"queue_pages":0.235,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=11.34ms {"drain_packets":0.225,"drain_pages":0.007,"enqueue":0.727,"evict":0.734,"player_chunk":0.019,"prune":0.027,"publish":9.436,"queue_pages":0.151,"spawn":0.003,"wrap":0.012}
STREAMING_STEP_TIMING total=35.72ms {"drain_packets":0.01,"drain_pages":0.006,"enqueue":0.771,"evict":0.735,"player_chunk":0.023,"prune":0.025,"publish":33.963,"queue_pages":0.168,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=9.64ms {"drain_packets":0.009,"drain_pages":0.006,"enqueue":0.717,"evict":0.581,"player_chunk":0.019,"prune":0.023,"publish":8.094,"queue_pages":0.178,"spawn":0.002,"wrap":0.01}
STREAMING_STEP_TIMING total=27.31ms {"drain_packets":0.01,"drain_pages":0.008,"enqueue":0.611,"evict":0.566,"player_chunk":0.023,"prune":0.028,"publish":25.859,"queue_pages":0.191,"spawn":0.002,"wrap":0.012}
STREAMING_STEP_TIMING total=9.14ms {"drain_packets":0.008,"drain_pages":0.151,"enqueue":0.585,"evict":0.591,"player_chunk":0.016,"prune":0.013,"publish":7.631,"queue_pages":0.134,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=25.57ms {"drain_packets":0.009,"drain_pages":0.006,"enqueue":0.58,"evict":0.593,"player_chunk":0.02,"prune":0.009,"publish":24.179,"queue_pages":0.162,"spawn":0.003,"wrap":0.007}
STREAMING_STEP_TIMING total=7.53ms {"drain_packets":0.008,"drain_pages":0.005,"enqueue":0.585,"evict":0.616,"player_chunk":0.015,"prune":0.01,"publish":6.14,"queue_pages":0.137,"spawn":0.003,"wrap":0.009}
STREAMING_STEP_TIMING total=25.54ms {"drain_packets":0.009,"drain_pages":0.006,"enqueue":0.591,"evict":0.607,"player_chunk":0.022,"prune":0.002,"publish":24.152,"queue_pages":0.137,"spawn":0.002,"wrap":0.011}
ERROR: Parameter "t" is null.
   at: texture_2d_get (./servers/rendering/dummy/storage/texture_storage.h:106)
   GDScript backtrace (most recent call first):
       [0] _capture_viewport (res://tools/runtime_mountain_raster_walk_probe.gd:440)
       [1] _run (res://tools/runtime_mountain_raster_walk_probe.gd:96)
       [2] _wait_until_settled (res://tools/runtime_mountain_raster_walk_probe.gd:293)
[FrameBudget] streaming=5.7ms topology=0.0ms visual=0.0ms spawn=0.0ms total=5.7ms/6.0ms world.streaming_v0=5.7ms(60)
[FrameBudget] streaming=1.4ms topology=0.0ms visual=0.0ms spawn=0.0ms total=1.4ms/6.0ms world.streaming_v0=1.4ms(60)
STREAMING_STEP_TIMING total=27.39ms {"drain_packets":0.007,"drain_pages":0.006,"enqueue":0.591,"evict":0.349,"player_chunk":8.014,"prune":0.052,"publish":17.557,"queue_pages":0.802,"spawn":0.003,"wrap":0.009}
STREAMING_STEP_TIMING total=30.89ms {"drain_packets":2.16,"drain_pages":0.006,"enqueue":0.563,"evict":0.393,"player_chunk":0.015,"prune":0.043,"publish":24.482,"queue_pages":3.215,"spawn":0.002,"wrap":0.008}
STREAMING_STEP_TIMING total=7.06ms {"drain_packets":0.021,"drain_pages":0.009,"enqueue":5.924,"evict":0.706,"player_chunk":0.022,"prune":0.057,"publish":0.078,"queue_pages":0.216,"spawn":0.005,"wrap":0.014}
[FrameBudget] streaming=2.0ms topology=0.0ms visual=0.0ms spawn=0.0ms total=2.0ms/6.0ms world.streaming_v0=2.0ms(60)
STREAMING_STEP_TIMING total=40.69ms {"drain_packets":0.011,"drain_pages":0.007,"enqueue":39.724,"evict":0.631,"player_chunk":0.013,"prune":0.051,"publish":0.065,"queue_pages":0.182,"spawn":0.002,"wrap":0.006}
STREAMING_STEP_TIMING total=18.12ms {"drain_packets":0.012,"drain_pages":0.007,"enqueue":0.806,"evict":16.925,"player_chunk":0.033,"prune":0.052,"publish":0.067,"queue_pages":0.186,"spawn":0.005,"wrap":0.023}
STREAMING_STEP_TIMING total=7.52ms {"drain_packets":0.005,"drain_pages":0.237,"enqueue":0.569,"evict":0.554,"player_chunk":0.013,"prune":0.036,"publish":5.924,"queue_pages":0.169,"spawn":0.001,"wrap":0.008}
STREAMING_STEP_TIMING total=25.77ms {"drain_packets":0.007,"drain_pages":0.005,"enqueue":0.583,"evict":0.516,"player_chunk":0.015,"prune":0.034,"publish":24.469,"queue_pages":0.129,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=7.45ms {"drain_packets":0.009,"drain_pages":0.005,"enqueue":0.483,"evict":0.454,"player_chunk":0.022,"prune":0.029,"publish":6.309,"queue_pages":0.123,"spawn":0.003,"wrap":0.013}
STREAMING_STEP_TIMING total=23.00ms {"drain_packets":0.005,"drain_pages":0.004,"enqueue":0.469,"evict":0.459,"player_chunk":0.014,"prune":0.023,"publish":21.91,"queue_pages":0.109,"spawn":0.002,"wrap":0.007}
STREAMING_STEP_TIMING total=7.44ms {"drain_packets":0.007,"drain_pages":0.005,"enqueue":0.47,"evict":0.475,"player_chunk":0.02,"prune":0.023,"publish":6.304,"queue_pages":0.12,"spawn":0.002,"wrap":0.01}
STREAMING_STEP_TIMING total=24.14ms {"drain_packets":0.008,"drain_pages":0.004,"enqueue":0.471,"evict":0.469,"player_chunk":0.015,"prune":0.019,"publish":23.022,"queue_pages":0.122,"spawn":0.002,"wrap":0.008}
STREAMING_STEP_TIMING total=6.90ms {"drain_packets":0.008,"drain_pages":0.005,"enqueue":0.467,"evict":0.461,"player_chunk":0.018,"prune":0.019,"publish":5.777,"queue_pages":0.129,"spawn":0.002,"wrap":0.011}
STREAMING_STEP_TIMING total=23.80ms {"drain_packets":0.007,"drain_pages":0.005,"enqueue":0.477,"evict":0.461,"player_chunk":0.014,"prune":0.016,"publish":22.692,"queue_pages":0.119,"spawn":0.002,"wrap":0.008}
STREAMING_STEP_TIMING total=7.45ms {"drain_packets":0.007,"drain_pages":0.005,"enqueue":0.478,"evict":0.482,"player_chunk":0.018,"prune":0.016,"publish":6.306,"queue_pages":0.124,"spawn":0.002,"wrap":0.007}
STREAMING_STEP_TIMING total=23.21ms {"drain_packets":0.008,"drain_pages":0.005,"enqueue":0.479,"evict":0.473,"player_chunk":0.014,"prune":0.011,"publish":22.086,"queue_pages":0.124,"spawn":0.002,"wrap":0.008}
STREAMING_STEP_TIMING total=6.81ms {"drain_packets":0.008,"drain_pages":0.005,"enqueue":0.473,"evict":0.494,"player_chunk":0.02,"prune":0.011,"publish":5.663,"queue_pages":0.121,"spawn":0.001,"wrap":0.01}
STREAMING_STEP_TIMING total=24.28ms {"drain_packets":0.007,"drain_pages":0.005,"enqueue":0.47,"evict":0.488,"player_chunk":0.014,"prune":0.008,"publish":23.15,"queue_pages":0.124,"spawn":0.002,"wrap":0.008}
STREAMING_STEP_TIMING total=22.27ms {"drain_packets":0.007,"drain_pages":0.005,"enqueue":0.468,"evict":0.584,"player_chunk":0.019,"prune":0.008,"publish":21.05,"queue_pages":0.119,"spawn":0.002,"wrap":0.01}
[FrameBudget] streaming=3.3ms topology=0.0ms visual=0.0ms spawn=0.0ms total=3.3ms/6.0ms world.streaming_v0=3.3ms(60)
STREAMING_STEP_TIMING total=19.18ms {"drain_packets":0.007,"drain_pages":0.005,"enqueue":0.516,"evict":0.381,"player_chunk":7.767,"prune":0.049,"publish":9.867,"queue_pages":0.572,"spawn":0.003,"wrap":0.01}
STREAMING_STEP_TIMING total=27.11ms {"drain_packets":0.699,"drain_pages":0.005,"enqueue":0.819,"evict":0.536,"player_chunk":0.018,"prune":0.058,"publish":24.829,"queue_pages":0.131,"spawn":0.002,"wrap":0.01}
STREAMING_STEP_TIMING total=10.65ms {"drain_packets":0.194,"drain_pages":0.006,"enqueue":0.713,"evict":0.486,"player_chunk":0.02,"prune":0.038,"publish":9.036,"queue_pages":0.134,"spawn":0.004,"wrap":0.012}
STREAMING_STEP_TIMING total=36.75ms {"drain_packets":0.381,"drain_pages":0.007,"enqueue":0.677,"evict":0.616,"player_chunk":0.018,"prune":0.041,"publish":34.833,"queue_pages":0.159,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=11.77ms {"drain_packets":0.264,"drain_pages":0.007,"enqueue":0.738,"evict":0.559,"player_chunk":0.018,"prune":0.048,"publish":9.96,"queue_pages":0.162,"spawn":0.003,"wrap":0.012}
STREAMING_STEP_TIMING total=32.48ms {"drain_packets":0.237,"drain_pages":0.007,"enqueue":0.686,"evict":0.536,"player_chunk":0.016,"prune":0.042,"publish":30.765,"queue_pages":0.173,"spawn":0.002,"wrap":0.008}
STREAMING_STEP_TIMING total=9.50ms {"drain_packets":0.268,"drain_pages":0.213,"enqueue":0.601,"evict":0.587,"player_chunk":0.016,"prune":0.034,"publish":7.582,"queue_pages":0.186,"spawn":0.002,"wrap":0.008}
STREAMING_STEP_TIMING total=25.86ms {"drain_packets":0.207,"drain_pages":0.006,"enqueue":0.596,"evict":0.578,"player_chunk":0.016,"prune":0.028,"publish":24.285,"queue_pages":0.132,"spawn":0.002,"wrap":0.007}
STREAMING_STEP_TIMING total=7.37ms {"drain_packets":0.186,"drain_pages":0.005,"enqueue":0.495,"evict":0.512,"player_chunk":0.014,"prune":0.028,"publish":5.988,"queue_pages":0.125,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=24.67ms {"drain_packets":0.172,"drain_pages":0.005,"enqueue":0.478,"evict":0.595,"player_chunk":0.012,"prune":0.019,"publish":23.264,"queue_pages":0.113,"spawn":0.001,"wrap":0.007}
STREAMING_STEP_TIMING total=9.51ms {"drain_packets":0.117,"drain_pages":0.008,"enqueue":0.869,"evict":0.604,"player_chunk":0.021,"prune":0.035,"publish":7.662,"queue_pages":0.173,"spawn":0.004,"wrap":0.015}
STREAMING_STEP_TIMING total=26.82ms {"drain_packets":0.006,"drain_pages":0.013,"enqueue":0.574,"evict":0.589,"player_chunk":0.017,"prune":0.018,"publish":25.458,"queue_pages":0.132,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=20.45ms {"drain_packets":0.007,"drain_pages":0.006,"enqueue":0.477,"evict":0.49,"player_chunk":0.015,"prune":0.016,"publish":19.301,"queue_pages":0.12,"spawn":0.002,"wrap":0.014}
STREAMING_STEP_TIMING total=8.21ms {"drain_packets":0.008,"drain_pages":0.005,"enqueue":0.483,"evict":0.486,"player_chunk":0.018,"prune":0.011,"publish":7.063,"queue_pages":0.122,"spawn":0.002,"wrap":0.007}
STREAMING_STEP_TIMING total=26.75ms {"drain_packets":0.006,"drain_pages":0.005,"enqueue":0.482,"evict":0.49,"player_chunk":0.015,"prune":0.008,"publish":25.61,"queue_pages":0.126,"spawn":0.002,"wrap":0.008}
STREAMING_STEP_TIMING total=22.60ms {"drain_packets":0.01,"drain_pages":0.007,"enqueue":0.716,"evict":0.497,"player_chunk":0.021,"prune":0.014,"publish":21.149,"queue_pages":0.171,"spawn":0.002,"wrap":0.011}
[FrameBudget] streaming=4.7ms topology=0.0ms visual=0.0ms spawn=0.0ms total=4.7ms/6.0ms world.streaming_v0=4.7ms(60)
ERROR: Parameter "t" is null.
   at: texture_2d_get (./servers/rendering/dummy/storage/texture_storage.h:106)
   GDScript backtrace (most recent call first):
       [0] _capture_viewport (res://tools/runtime_mountain_raster_walk_probe.gd:440)
       [1] _run (res://tools/runtime_mountain_raster_walk_probe.gd:96)
       [2] _wait_until_settled (res://tools/runtime_mountain_raster_walk_probe.gd:293)
STREAMING_STEP_TIMING total=15.83ms {"drain_packets":0.009,"drain_pages":0.005,"enqueue":0.504,"evict":0.342,"player_chunk":7.907,"prune":0.039,"publish":6.451,"queue_pages":0.558,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=27.30ms {"drain_packets":0.005,"drain_pages":0.004,"enqueue":0.488,"evict":0.368,"player_chunk":0.013,"prune":0.038,"publish":26.257,"queue_pages":0.12,"spawn":0.002,"wrap":0.007}
STREAMING_STEP_TIMING total=11.32ms {"drain_packets":0.19,"drain_pages":0.006,"enqueue":0.491,"evict":0.641,"player_chunk":0.014,"prune":0.036,"publish":9.799,"queue_pages":0.128,"spawn":0.002,"wrap":0.007}
STREAMING_STEP_TIMING total=38.12ms {"drain_packets":0.276,"drain_pages":0.009,"enqueue":0.745,"evict":0.577,"player_chunk":0.029,"prune":0.051,"publish":36.239,"queue_pages":0.176,"spawn":0.003,"wrap":0.013}
STREAMING_STEP_TIMING total=7.73ms {"drain_packets":0.187,"drain_pages":0.006,"enqueue":0.516,"evict":0.467,"player_chunk":0.017,"prune":0.033,"publish":6.355,"queue_pages":0.122,"spawn":0.006,"wrap":0.015}
STREAMING_STEP_TIMING total=40.53ms {"drain_packets":0.285,"drain_pages":0.01,"enqueue":1.0,"evict":0.591,"player_chunk":0.025,"prune":0.043,"publish":38.367,"queue_pages":0.189,"spawn":0.004,"wrap":0.012}
STREAMING_STEP_TIMING total=9.25ms {"drain_packets":0.222,"drain_pages":0.148,"enqueue":0.596,"evict":0.659,"player_chunk":0.015,"prune":0.034,"publish":7.424,"queue_pages":0.138,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=32.25ms {"drain_packets":0.216,"drain_pages":0.006,"enqueue":0.643,"evict":0.758,"player_chunk":0.02,"prune":0.03,"publish":30.355,"queue_pages":0.209,"spawn":0.003,"wrap":0.011}
STREAMING_STEP_TIMING total=8.75ms {"drain_packets":0.086,"drain_pages":0.006,"enqueue":0.605,"evict":0.657,"player_chunk":0.016,"prune":0.028,"publish":7.209,"queue_pages":0.132,"spawn":0.003,"wrap":0.01}
STREAMING_STEP_TIMING total=26.58ms {"drain_packets":0.358,"drain_pages":0.005,"enqueue":0.595,"evict":0.482,"player_chunk":0.015,"prune":0.031,"publish":24.949,"queue_pages":0.131,"spawn":0.002,"wrap":0.007}
STREAMING_STEP_TIMING total=7.78ms {"drain_packets":0.236,"drain_pages":0.006,"enqueue":0.479,"evict":0.496,"player_chunk":0.015,"prune":0.021,"publish":6.385,"queue_pages":0.124,"spawn":0.003,"wrap":0.008}
STREAMING_STEP_TIMING total=25.49ms {"drain_packets":0.008,"drain_pages":0.005,"enqueue":0.573,"evict":0.518,"player_chunk":0.017,"prune":0.019,"publish":24.223,"queue_pages":0.117,"spawn":0.002,"wrap":0.01}
STREAMING_STEP_TIMING total=7.47ms {"drain_packets":0.007,"drain_pages":0.005,"enqueue":0.466,"evict":0.475,"player_chunk":0.014,"prune":0.016,"publish":6.355,"queue_pages":0.12,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=25.18ms {"drain_packets":0.008,"drain_pages":0.004,"enqueue":0.478,"evict":0.486,"player_chunk":0.016,"prune":0.011,"publish":24.049,"queue_pages":0.119,"spawn":0.002,"wrap":0.006}
STREAMING_STEP_TIMING total=7.44ms {"drain_packets":0.006,"drain_pages":0.005,"enqueue":0.48,"evict":0.49,"player_chunk":0.014,"prune":0.012,"publish":6.296,"queue_pages":0.121,"spawn":0.003,"wrap":0.008}
STREAMING_STEP_TIMING total=25.28ms {"drain_packets":0.007,"drain_pages":0.005,"enqueue":0.476,"evict":0.491,"player_chunk":0.016,"prune":0.008,"publish":24.143,"queue_pages":0.121,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=6.74ms {"drain_packets":0.007,"drain_pages":0.006,"enqueue":0.467,"evict":0.519,"player_chunk":0.015,"prune":0.008,"publish":5.588,"queue_pages":0.12,"spawn":0.003,"wrap":0.007}
STREAMING_STEP_TIMING total=24.74ms {"drain_packets":0.005,"drain_pages":0.003,"enqueue":0.468,"evict":0.501,"player_chunk":0.012,"prune":0.002,"publish":23.634,"queue_pages":0.109,"spawn":0.002,"wrap":0.006}
[FrameBudget] streaming=5.7ms topology=0.0ms visual=0.0ms spawn=0.0ms total=5.7ms/6.0ms world.streaming_v0=5.7ms(60)
[FrameBudget] streaming=1.4ms topology=0.0ms visual=0.0ms spawn=0.0ms total=1.4ms/6.0ms world.streaming_v0=1.4ms(60)
STREAMING_STEP_TIMING total=15.52ms {"drain_packets":0.007,"drain_pages":0.005,"enqueue":0.475,"evict":0.56,"player_chunk":7.839,"prune":0.037,"publish":6.468,"queue_pages":0.118,"spawn":0.002,"wrap":0.006}
STREAMING_STEP_TIMING total=26.24ms {"drain_packets":0.004,"drain_pages":0.005,"enqueue":0.51,"evict":0.6,"player_chunk":0.013,"prune":0.036,"publish":24.937,"queue_pages":0.122,"spawn":0.001,"wrap":0.008}
STREAMING_STEP_TIMING total=7.63ms {"drain_packets":0.073,"drain_pages":0.006,"enqueue":0.481,"evict":0.61,"player_chunk":0.014,"prune":0.035,"publish":6.274,"queue_pages":0.124,"spawn":0.002,"wrap":0.008}
STREAMING_STEP_TIMING total=24.93ms {"drain_packets":0.089,"drain_pages":0.009,"enqueue":0.511,"evict":0.554,"player_chunk":0.015,"prune":0.033,"publish":23.585,"queue_pages":0.124,"spawn":0.002,"wrap":0.008}
STREAMING_STEP_TIMING total=7.85ms {"drain_packets":0.082,"drain_pages":0.005,"enqueue":0.493,"evict":0.578,"player_chunk":0.015,"prune":0.033,"publish":6.491,"queue_pages":0.135,"spawn":0.004,"wrap":0.01}
STREAMING_STEP_TIMING total=25.14ms {"drain_packets":0.243,"drain_pages":0.005,"enqueue":0.496,"evict":0.701,"player_chunk":0.015,"prune":0.028,"publish":23.522,"queue_pages":0.119,"spawn":0.002,"wrap":0.006}
STREAMING_STEP_TIMING total=9.28ms {"drain_packets":0.268,"drain_pages":0.006,"enqueue":0.602,"evict":0.684,"player_chunk":0.015,"prune":0.032,"publish":7.523,"queue_pages":0.136,"spawn":0.003,"wrap":0.008}
STREAMING_STEP_TIMING total=25.47ms {"drain_packets":0.249,"drain_pages":0.006,"enqueue":0.597,"evict":0.599,"player_chunk":0.016,"prune":0.027,"publish":23.832,"queue_pages":0.136,"spawn":0.002,"wrap":0.008}
STREAMING_STEP_TIMING total=7.86ms {"drain_packets":0.192,"drain_pages":0.006,"enqueue":0.567,"evict":0.565,"player_chunk":0.015,"prune":0.025,"publish":6.356,"queue_pages":0.123,"spawn":0.004,"wrap":0.01}
STREAMING_STEP_TIMING total=23.20ms {"drain_packets":0.091,"drain_pages":0.005,"enqueue":0.483,"evict":0.463,"player_chunk":0.013,"prune":0.019,"publish":22.007,"queue_pages":0.112,"spawn":0.002,"wrap":0.007}
STREAMING_STEP_TIMING total=8.06ms {"drain_packets":0.254,"drain_pages":0.007,"enqueue":0.557,"evict":0.479,"player_chunk":0.015,"prune":0.022,"publish":6.587,"queue_pages":0.127,"spawn":0.002,"wrap":0.007}
STREAMING_STEP_TIMING total=23.28ms {"drain_packets":0.006,"drain_pages":0.005,"enqueue":0.472,"evict":0.478,"player_chunk":0.017,"prune":0.015,"publish":22.158,"queue_pages":0.12,"spawn":0.003,"wrap":0.006}
STREAMING_STEP_TIMING total=9.00ms {"drain_packets":0.007,"drain_pages":0.005,"enqueue":0.464,"evict":0.483,"player_chunk":0.014,"prune":0.015,"publish":7.88,"queue_pages":0.119,"spawn":0.003,"wrap":0.007}
STREAMING_STEP_TIMING total=24.93ms {"drain_packets":0.009,"drain_pages":0.005,"enqueue":0.484,"evict":0.477,"player_chunk":0.019,"prune":0.011,"publish":23.783,"queue_pages":0.123,"spawn":0.002,"wrap":0.011}
STREAMING_STEP_TIMING total=7.32ms {"drain_packets":0.008,"drain_pages":0.005,"enqueue":0.479,"evict":0.47,"player_chunk":0.016,"prune":0.013,"publish":6.169,"queue_pages":0.142,"spawn":0.003,"wrap":0.009}
STREAMING_STEP_TIMING total=25.21ms {"drain_packets":0.005,"drain_pages":0.003,"enqueue":0.462,"evict":0.59,"player_chunk":0.014,"prune":0.007,"publish":24.014,"queue_pages":0.107,"spawn":0.002,"wrap":0.007}
STREAMING_STEP_TIMING total=8.70ms {"drain_packets":0.016,"drain_pages":0.009,"enqueue":0.667,"evict":0.583,"player_chunk":0.016,"prune":0.015,"publish":7.242,"queue_pages":0.139,"spawn":0.003,"wrap":0.01}
STREAMING_STEP_TIMING total=29.03ms {"drain_packets":0.006,"drain_pages":0.005,"enqueue":0.572,"evict":0.8,"player_chunk":0.016,"prune":0.002,"publish":27.494,"queue_pages":0.126,"spawn":0.001,"wrap":0.007}
[FrameBudget] streaming=5.0ms topology=0.0ms visual=0.0ms spawn=0.0ms total=5.0ms/6.0ms world.streaming_v0=5.0ms(60)
